season_year,teamName,personName,PER,MPG,PPG,FGM_PG,FGA_PG,3PM_PG,3PA_PG,FTM_PG,FTA_PG,ORPG,DRPG,RPG,APG,SPG,BPG,TOPG,PFPG,plusMinus_PG,FG%,3PT%,FT%,AST_TO,STL_TO,TOV_pct,USG_pct,TS%
2022-23,Pistons,Jaden Ivey,12.8,30.32,15.84,5.38,12.93,1.58,4.61,3.5,4.68,0.96,2.83,3.79,5.09,0.8,0.22,3.12,3.18,-8.45,0.416,0.343,0.747,1.6329113924050633,0.25738396624472576,17.215829846582984,105.59970544015216,0.5282369871187392
2022-23,Pelicans,Jose Alvarado,12.66,21.48,9.02,3.3,8.02,1.36,4.05,1.07,1.31,0.46,1.85,2.31,3.05,1.1,0.16,1.33,2.05,1.69,0.411,0.336,0.813,2.2962962962962963,0.8271604938271605,13.384005287508261,104.85100485100487,0.5246089278901183
2022-23,Mavericks,Tim Hardaway Jr.,12.64,30.31,14.35,4.79,11.93,2.99,7.75,1.79,2.32,0.3,3.24,3.54,1.82,0.69,0.17,0.85,1.69,2.25,0.401,0.385,0.77,2.15,0.8166666666666667,6.124948958758677,102.19069476319632,0.5540452370595911
2022-23,Spurs,Jeremy Sochan,12.63,24.71,10.41,4.24,9.36,0.56,2.27,1.37,1.97,1.61,3.39,5.0,2.41,0.73,0.39,1.64,2.34,-3.98,0.453,0.246,0.698,1.4639175257731958,0.44329896907216493,13.856351065653392,115.70144122702632,0.5090872910586363
2022-23,Pelicans,Devonte' Graham,12.61,14.48,5.0,1.52,4.13,1.18,3.39,0.79,1.05,0.21,1.07,1.29,2.07,0.54,0.18,0.48,0.86,0.48,0.368,0.347,0.746,4.296296296296297,1.1111111111111112,9.508381462177772,104.41241359023387,0.5448318804483189
2022-23,Jazz,Malik Beasley,12.59,26.77,13.38,4.82,12.16,3.07,8.56,0.67,0.8,0.49,3.09,3.58,1.69,0.8,0.15,1.09,1.36,-1.29,0.396,0.359,0.841,1.55,0.7333333333333333,8.017531669250094,103.7429300210713,0.5346039862862456
2022-23,Cavaliers,Cedi Osman,12.58,19.12,8.26,2.95,6.54,1.43,3.85,0.93,1.33,0.31,1.86,2.17,1.42,0.43,0.14,0.64,1.51,2.81,0.451,0.372,0.694,2.2115384615384617,0.6730769230769231,8.260261786758166,104.13551247270563,0.5792007203213742
2022-23,Bucks,AJ Green,12.56,6.9,3.08,1.06,2.5,0.88,2.1,0.08,0.08,0.12,0.78,0.9,0.44,0.12,0.0,0.18,0.62,-0.52,0.424,0.419,1.0,2.4444444444444446,0.6666666666666666,6.629345904537419,104.62392108508016,0.6074471442095298
2022-23,Lakers,Dennis Schroder,12.52,29.2,12.21,3.97,9.56,1.09,3.31,3.18,3.71,0.31,2.12,2.43,4.38,0.74,0.15,1.65,2.13,1.84,0.415,0.329,0.857,2.6607142857142856,0.44642857142857145,12.831087892952066,102.46513593463868,0.5454210913678899
2022-23,Hawks,De'Andre Hunter,12.49,30.37,14.7,5.41,11.74,1.43,4.09,2.44,2.96,0.66,3.4,4.06,1.34,0.5,0.24,1.17,2.84,-0.26,0.461,0.35,0.826,1.146341463414634,0.4268292682926829,8.240543473891545,104.84679900535254,0.5634774609015639
2022-23,Knicks,Quentin Grimes,12.48,28.66,10.8,3.81,8.14,2.12,5.5,1.05,1.32,0.66,2.43,3.09,2.03,0.64,0.35,0.93,2.39,2.51,0.468,0.386,0.796,2.1739130434782608,0.6811594202898551,9.662241640060493,107.36709165263412,0.6192646329365079
2022-23,Rockets,Josh Christopher,12.47,9.95,4.71,1.94,4.16,0.27,1.13,0.57,0.76,0.25,0.65,0.9,0.92,0.42,0.19,0.76,0.75,-2.85,0.465,0.236,0.75,1.2166666666666666,0.55,14.443909484833895,105.05816894284271,0.5233539673607204
2022-23,Trail Blazers,Shaedon Sharpe,12.47,21.96,9.74,3.78,8.0,1.26,3.49,0.93,1.3,0.78,2.14,2.91,1.16,0.47,0.3,1.02,1.68,-3.67,0.472,0.36,0.714,1.1325301204819278,0.4578313253012048,10.679361811631496,108.82105852702324,0.5682800345721694
2022-23,Suns,Torrey Craig,12.45,24.66,7.44,2.89,6.33,1.27,3.2,0.41,0.57,1.84,3.56,5.39,1.48,0.63,0.78,0.92,2.27,-2.24,0.456,0.395,0.711,1.6027397260273972,0.684931506849315,12.314439946018894,132.38052702099154,0.565602154674875
2022-23,Mavericks,Davis Bertans,12.43,8.63,3.61,1.21,2.81,0.96,2.47,0.23,0.26,0.18,0.75,0.93,0.37,0.19,0.14,0.18,0.93,-0.65,0.431,0.39,0.867,2.1,1.1,5.662514156285391,106.00240096038415,0.6182472989195679
2022-23,Thunder,Luguentz Dort,12.4,30.3,13.51,4.52,11.64,1.8,5.45,2.67,3.45,1.71,2.88,4.59,2.05,1.0,0.31,1.23,3.24,0.45,0.388,0.33,0.772,1.673913043478261,0.8152173913043478,8.526729443167495,113.46008244300498,0.513192023992867
2022-23,Thunder,Jaylin Williams,12.33,13.85,4.36,1.55,3.55,0.7,1.71,0.58,0.82,0.67,2.98,3.65,1.15,0.42,0.18,0.56,1.68,-1.36,0.436,0.407,0.704,2.054054054054054,0.7567567567567568,12.552585154023612,117.54665815919607,0.5586592178770949
2022-23,Spurs,Doug McDermott,12.31,19.62,9.76,3.57,7.81,1.84,4.45,0.79,1.04,0.34,1.72,2.06,1.36,0.19,0.09,0.87,1.76,-3.54,0.457,0.413,0.757,1.5689655172413792,0.22413793103448276,9.480222294867605,103.90624999999997,0.5904658721560131
2022-23,Bulls,Alex Caruso,12.29,23.51,5.58,1.94,4.27,0.82,2.25,0.88,1.09,0.63,2.3,2.93,2.88,1.46,0.69,1.15,2.37,2.97,0.455,0.364,0.808,2.5064935064935066,1.2727272727272727,19.48775055679287,111.89397371998191,0.5878284923928078
2022-23,Rockets,Eric Gordon,12.28,30.18,13.09,4.47,10.17,1.81,5.21,2.34,2.87,0.26,1.81,2.06,2.89,0.64,0.36,1.77,0.96,-4.43,0.439,0.347,0.815,1.6385542168674698,0.3614457831325301,13.378465506125082,101.97238658777121,0.5721994789728322
2022-23,Wizards,Corey Kispert,12.25,28.29,11.08,3.93,7.91,2.2,5.19,1.01,1.19,0.45,2.35,2.8,1.18,0.43,0.12,0.74,1.31,-1.68,0.497,0.424,0.852,1.5818181818181818,0.5818181818181818,8.103488920320602,105.11057424270581,0.6573462451099852
2022-23,Nuggets,Kentavious Caldwell-Pope,12.24,31.33,10.82,3.84,8.32,1.78,4.2,1.36,1.64,0.46,2.28,2.74,2.41,1.47,0.46,1.13,1.91,6.49,0.462,0.423,0.824,2.127906976744186,1.302325581395349,11.125485122897802,104.7425474254742,0.5982532751091703
2022-23,Warriors,Patrick Baldwin,12.24,3.76,2.03,0.72,1.82,0.53,1.4,0.07,0.1,0.02,0.65,0.67,0.18,0.1,0.07,0.18,0.23,-0.85,0.394,0.381,0.667,1.0,0.5454545454545454,8.969341161121983,100.82209799408089,0.5463991400931566
2022-23,Cavaliers,Robin Lopez,12.2,3.69,1.38,0.59,0.93,0.02,0.05,0.17,0.22,0.28,0.35,0.63,0.23,0.02,0.1,0.31,0.53,-0.72,0.64,0.5,0.778,0.76,0.08,23.165307635285398,127.08431464908149,0.6753497346840328
2022-23,Pelicans,Naji Marshall,12.19,23.27,9.06,3.21,7.42,0.86,2.83,1.79,2.27,0.62,3.0,3.62,2.45,0.7,0.18,1.26,1.47,0.08,0.433,0.303,0.789,1.9484536082474226,0.5567010309278351,13.020134228187919,106.88665710186515,0.5385802469135802
2022-23,Rockets,Jabari Smith Jr.,12.14,31.02,12.78,4.61,11.29,1.52,4.95,2.05,2.61,1.54,5.66,7.2,1.28,0.54,0.94,1.32,2.87,-7.03,0.408,0.307,0.786,0.9711538461538461,0.41346153846153844,9.570787013178238,112.64720517498755,0.5139216803712449
2022-23,Wizards,Taj Gibson,12.09,6.24,2.18,0.84,1.62,0.1,0.31,0.39,0.55,0.42,0.79,1.21,0.44,0.19,0.16,0.34,1.09,-0.05,0.52,0.333,0.714,1.3076923076923077,0.5769230769230769,15.341043190936984,123.27611288914753,0.5854474491218289
2022-23,Hornets,Kai Jones,12.07,8.08,2.31,0.99,1.76,0.06,0.28,0.28,0.38,0.54,1.26,1.81,0.22,0.25,0.44,0.46,0.96,-0.47,0.558,0.211,0.731,0.4838709677419355,0.5483870967741935,19.083969465648856,129.49617346938777,0.5972306755934267
2022-23,Bulls,Patrick Williams,12.06,28.33,10.16,3.83,8.26,1.4,3.38,1.1,1.28,0.95,3.04,3.99,1.22,0.88,0.85,1.23,1.79,-1.73,0.464,0.415,0.857,0.9900990099009901,0.7128712871287128,12.254307206988594,110.45296167247386,0.575912610619469
2022-23,Raptors,Christian Koloko,12.05,10.84,2.46,0.97,2.03,0.01,0.16,0.5,0.8,1.14,1.18,2.31,0.42,0.28,0.77,0.27,1.73,2.11,0.48,0.083,0.627,1.55,1.05,10.206164523372117,175.02679528403004,0.5171629915889975
2022-23,Grizzlies,John Konchar,11.96,20.19,4.92,1.86,4.32,0.81,2.39,0.38,0.49,0.86,3.32,4.19,1.35,1.04,0.34,0.5,1.51,2.82,0.431,0.339,0.778,2.7027027027027026,2.081081081081081,9.923827915459714,120.72270431291287,0.5419247260600286
2022-23,Warriors,Anthony Lamb,11.91,19.28,6.69,2.39,5.06,1.18,3.21,0.74,0.97,0.9,2.56,3.47,1.55,0.45,0.32,0.87,2.16,0.52,0.471,0.367,0.767,1.7777777777777777,0.5185185185185185,13.691683569979716,116.54846335697403,0.6095769682726205
2022-23,Clippers,Nicolas Batum,11.91,21.64,6.05,2.03,4.82,1.57,4.01,0.43,0.61,0.78,3.0,3.78,1.53,0.68,0.56,0.63,1.89,2.09,0.42,0.391,0.708,2.42,1.08,11.059010882066708,115.89254588331798,0.5943499452899632
2022-23,Bucks,Jevon Carter,11.89,22.37,8.04,2.95,6.98,1.75,4.16,0.38,0.47,0.43,2.06,2.49,2.43,0.81,0.36,0.96,1.95,0.78,0.423,0.421,0.816,2.5256410256410255,0.8461538461538461,11.823197720244952,105.60250992444617,0.5595475486488345
2022-23,Wizards,Deni Avdija,11.89,26.58,9.17,3.33,7.62,0.91,3.05,1.61,2.17,0.97,5.43,6.41,2.78,0.86,0.38,1.62,2.75,-0.67,0.437,0.297,0.739,1.7154471544715446,0.5284552845528455,15.879163439194423,110.5623751070511,0.5348373235113566
2022-23,Heat,Caleb Martin,11.86,28.46,9.36,3.48,7.51,1.15,3.23,1.25,1.55,1.21,3.51,4.71,1.6,0.97,0.42,1.08,1.99,-0.12,0.464,0.356,0.805,1.481012658227848,0.8987341772151899,11.673956732474288,114.94768310911813,0.5713377501171116
2022-23,Wizards,Anthony Gill,11.8,8.01,2.5,0.91,1.69,0.05,0.37,0.63,0.86,0.47,0.79,1.27,0.44,0.09,0.15,0.19,0.9,-0.15,0.538,0.138,0.731,2.2666666666666666,0.4666666666666667,8.499546690843156,126.52710065959278,0.6037899430270003
2022-23,Mavericks,Josh Green,11.75,25.65,9.1,3.42,6.37,1.13,2.82,1.13,1.57,0.92,2.12,3.03,1.72,0.7,0.08,1.2,2.6,1.28,0.537,0.402,0.723,1.4305555555555556,0.5833333333333334,14.534883720930232,112.48978108820062,0.6448412698412698
2022-23,Bucks,Joe Ingles,11.74,21.74,6.6,2.25,5.17,1.73,4.23,0.38,0.44,0.27,2.4,2.67,3.13,0.69,0.13,1.15,1.54,1.67,0.435,0.409,0.857,2.727272727272727,0.6,17.614655393287215,104.34433899211336,0.6161561187995646
2022-23,Nuggets,Vlatko Cancar,11.7,11.55,3.86,1.4,2.95,0.56,1.49,0.49,0.53,0.31,1.35,1.66,1.04,0.29,0.18,0.48,1.09,-0.86,0.476,0.374,0.927,2.1621621621621623,0.5945945945945946,13.118706566444478,109.30088358394048,0.6060235063663075
2022-23,Nuggets,Jeff Green,11.67,18.19,7.28,2.67,5.47,0.5,1.73,1.45,1.95,0.63,1.77,2.4,1.15,0.3,0.28,0.77,1.65,-3.22,0.488,0.288,0.744,1.5,0.391304347826087,10.81131898091567,109.80695777846603,0.5757879203120059
2022-23,Pacers,Oshae Brissett,11.67,13.21,4.85,1.5,3.89,0.59,1.89,1.27,1.77,0.76,1.9,2.66,0.54,0.4,0.16,0.41,0.96,0.27,0.386,0.31,0.717,1.2941176470588236,0.9705882352941176,8.157389635316699,117.47463359639238,0.5198537095088819
2022-23,Grizzlies,Kennedy Chandler,11.59,3.66,1.01,0.45,1.08,0.03,0.19,0.08,0.17,0.12,0.38,0.49,0.75,0.16,0.06,0.23,0.19,-0.53,0.422,0.133,0.462,3.2222222222222223,0.6666666666666666,16.866566716641678,109.20998772001637,0.43958521190261496
2022-23,Suns,Landry Shamet,11.55,17.54,7.52,2.46,6.52,1.63,4.33,0.98,1.11,0.24,1.22,1.46,2.02,0.57,0.11,0.78,1.33,0.83,0.377,0.377,0.882,2.5833333333333335,0.7222222222222222,10.04352192835621,103.16601427584621,0.5365339287929537
2022-23,Spurs,Romeo Langford,11.55,16.89,5.94,2.42,5.18,0.32,1.22,0.78,1.12,1.14,1.14,2.28,1.0,0.48,0.26,0.6,1.34,-3.6,0.467,0.262,0.696,1.6666666666666667,0.8,9.56510649151894,122.21009975062347,0.5235509801156396
2022-23,Clippers,Marcus Morris Sr.,11.48,27.65,11.03,4.15,9.74,1.7,4.65,1.03,1.32,0.44,3.47,3.91,1.73,0.64,0.32,0.85,2.06,-0.24,0.426,0.365,0.782,2.0357142857142856,0.75,7.595486111111112,104.09442593324673,0.5342883983090653
2022-23,Pacers,Aaron Nesmith,11.46,23.59,9.58,3.27,7.66,1.49,4.08,1.55,1.84,0.81,2.79,3.6,1.27,0.71,0.44,0.97,3.05,-2.74,0.427,0.366,0.838,1.3066666666666666,0.7333333333333333,10.309561774894155,109.31658351866322,0.5655345757724375
2022-23,Suns,Damion Lee,11.44,18.37,7.37,2.44,5.51,1.34,3.01,1.15,1.27,0.48,2.27,2.74,1.21,0.37,0.09,0.95,1.44,0.96,0.442,0.445,0.904,1.2692307692307692,0.38461538461538464,13.54731137974156,107.26581712497207,0.6067180970748955
2022-23,Clippers,Luke Kennard,11.41,17.26,6.52,2.33,5.02,1.4,3.14,0.45,0.48,0.14,1.83,1.98,0.88,0.45,0.1,0.71,1.12,2.24,0.464,0.447,0.95,1.2333333333333334,0.6333333333333333,12.009607686148918,102.46103363412634,0.6232939035486806
2022-23,76ers,Georges Niang,11.41,18.9,7.96,2.78,6.28,1.93,4.8,0.49,0.56,0.24,2.08,2.31,0.96,0.39,0.18,0.68,1.81,0.94,0.442,0.401,0.867,1.4259259259259258,0.5740740740740741,9.378256339006601,103.41235632183906,0.6103871215024914
2022-23,Pistons,Rodney McGruder,11.4,6.47,2.26,0.77,1.88,0.51,1.2,0.22,0.27,0.25,0.67,0.91,0.35,0.2,0.01,0.14,0.48,-0.54,0.408,0.423,0.818,2.5454545454545454,1.4545454545454546,6.370164466064396,113.09929263819755,0.5659327065809006
2022-23,Nets,Markieff Morris,11.35,5.95,2.0,0.69,1.71,0.42,1.02,0.21,0.21,0.27,0.96,1.23,0.52,0.17,0.1,0.29,0.69,0.63,0.402,0.408,1.0,1.7857142857142858,0.5714285714285714,13.944223107569721,114.87414187643022,0.5555555555555555
2022-23,Magic,Gary Harris,11.31,22.78,7.63,2.65,5.9,1.81,4.19,0.52,0.58,0.4,1.48,1.88,1.13,0.87,0.23,0.54,1.79,-1.62,0.45,0.431,0.9,2.107142857142857,1.6071428571428572,8.0413555427915,106.41809290953546,0.6199250468457215
2022-23,Nets,Patty Mills,11.28,7.08,3.08,1.08,2.61,0.61,1.68,0.31,0.38,0.1,0.45,0.55,0.7,0.19,0.04,0.38,0.4,-0.83,0.411,0.366,0.833,1.8666666666666667,0.5,11.89532117367169,103.2760032760033,0.5535553555355536
2022-23,Clippers,Reggie Jackson,11.28,24.32,10.29,3.89,9.31,1.4,4.0,1.11,1.2,0.4,1.71,2.11,3.33,0.69,0.09,1.75,1.67,-0.49,0.418,0.35,0.924,1.90625,0.3958333333333333,15.069697350244883,103.5770031217482,0.5230666863817832
2022-23,Nets,Joe Harris,11.27,20.1,7.39,2.64,5.79,1.87,4.38,0.24,0.37,0.3,1.86,2.16,1.33,0.45,0.17,0.54,1.84,-0.32,0.457,0.426,0.643,2.4634146341463414,0.8292682926829268,8.311035433390092,104.8902874638544,0.6212415988680581
2022-23,Warriors,Moses Moody,11.27,10.34,3.82,1.37,2.87,0.62,1.71,0.47,0.67,0.35,0.97,1.33,0.65,0.23,0.09,0.43,0.68,-0.09,0.476,0.363,0.698,1.5,0.5294117647058824,11.958356781091728,110.92384519350814,0.6032278683285395
2022-23,Cavaliers,Isaac Okoro,11.25,21.46,6.36,2.27,4.6,0.81,2.22,1.01,1.34,0.68,1.75,2.43,1.13,0.73,0.39,0.55,2.05,1.64,0.494,0.363,0.757,2.0714285714285716,1.3333333333333333,9.516903833952687,113.35662180211656,0.6135430231393368
2022-23,Knicks,Cam Reddish,11.24,8.26,3.17,1.15,2.57,0.32,1.06,0.55,0.62,0.13,0.45,0.58,0.38,0.28,0.15,0.28,0.6,-0.21,0.449,0.304,0.879,1.3333333333333333,1.0,9.062348960850652,104.4158465808731,0.5580653733723093
2022-23,Heat,Max Strus,11.22,28.4,11.54,4.05,9.88,2.46,7.04,0.98,1.11,0.61,2.61,3.23,2.14,0.53,0.15,0.86,2.08,-1.81,0.41,0.35,0.876,2.4782608695652173,0.6086956521739131,7.682372851162377,105.77040840359882,0.556587389647354
2022-23,Trail Blazers,Nassir Little,11.08,18.08,6.65,2.48,5.61,1.07,2.93,0.61,0.85,0.5,2.11,2.61,0.93,0.37,0.37,0.67,1.22,-3.52,0.442,0.367,0.717,1.3888888888888888,0.5555555555555556,10.021155773299187,108.12665542980979,0.5553149362702635
2022-23,Pistons,Kevin Knox II,11.01,10.59,4.23,1.5,3.2,0.77,2.07,0.46,0.59,0.36,1.57,1.93,0.27,0.25,0.21,0.57,1.32,-1.54,0.469,0.371,0.788,0.46875,0.4375,14.189428875487762,109.73141300116781,0.6123398098387763
2022-23,Bucks,Jordan Nwora,11.01,11.05,4.24,1.41,3.65,0.74,1.89,0.69,0.8,0.54,1.63,2.17,0.7,0.22,0.13,0.63,0.63,-1.85,0.386,0.392,0.86,1.1176470588235294,0.35294117647058826,13.604353393085786,113.12692377331163,0.5302889959244164
2022-23,Celtics,Grant Williams,10.99,24.94,7.82,2.63,5.8,1.4,3.55,1.15,1.49,1.06,3.37,4.43,1.6,0.5,0.38,1.0,2.34,2.51,0.454,0.395,0.77,1.5975609756097562,0.5,13.40570232801465,116.5815354120607,0.6050823138498717
2022-23,Timberwolves,Taurean Prince,10.99,22.08,9.13,3.28,7.02,1.37,3.59,1.2,1.43,0.28,2.17,2.44,1.56,0.52,0.28,1.28,2.28,0.0,0.467,0.381,0.844,1.2173913043478262,0.4057971014492754,14.31891757283971,103.21281699794382,0.5970257701995737
2022-23,Bucks,Pat Connaughton,10.98,23.27,7.52,2.66,6.79,1.76,5.19,0.44,0.66,0.81,3.76,4.56,1.24,0.6,0.18,0.53,1.11,2.16,0.392,0.339,0.659,2.3333333333333335,1.121212121212121,6.990932971782052,111.84721827314948,0.5307033527696793
2022-23,Heat,Victor Oladipo,10.97,21.68,8.8,3.14,7.9,1.37,4.16,1.16,1.55,0.31,2.2,2.51,2.86,1.12,0.24,1.71,1.94,-0.69,0.397,0.33,0.747,1.6781609195402298,0.6551724137931034,16.579007546306883,103.14490132872082,0.5128380847953217
2022-23,Spurs,Gorgui Dieng,10.96,4.77,1.61,0.6,1.56,0.28,1.0,0.13,0.17,0.36,1.07,1.43,0.71,0.05,0.19,0.43,0.76,-2.03,0.385,0.28,0.769,1.65625,0.125,20.682523267838675,121.13999373629815,0.49299217731421124
2022-23,Thunder,Tre Mann,10.93,15.37,6.71,2.56,6.51,1.05,3.34,0.55,0.71,0.35,1.66,2.01,1.56,0.52,0.14,0.81,1.29,0.74,0.393,0.315,0.764,1.935483870967742,0.6451612903225806,10.55858310626703,104.81970724741164,0.49219345011424215
2022-23,Nuggets,Christian Braun,10.92,14.4,4.39,1.74,3.52,0.41,1.17,0.49,0.78,0.59,1.62,2.21,0.72,0.5,0.21,0.43,1.23,-1.39,0.495,0.354,0.625,1.6857142857142857,1.1714285714285715,9.93866424352567,115.78116780641771,0.5675368898978433
2022-23,Pacers,Andrew Nembhard,10.91,25.92,8.86,3.55,8.05,1.15,3.29,0.61,0.78,0.44,2.05,2.49,4.26,0.88,0.16,1.58,2.24,-3.29,0.441,0.35,0.79,2.7063492063492065,0.5555555555555556,15.80373269114991,104.59148869181925,0.5280955785961149
2022-23,Celtics,Payton Pritchard,10.9,9.32,3.91,1.46,3.55,0.81,2.23,0.17,0.23,0.36,0.91,1.28,0.93,0.2,0.01,0.58,0.54,0.17,0.412,0.364,0.75,1.6,0.35,13.69675386933297,109.36189334931096,0.5356292651960006
2022-23,Bulls,Ayo Dosunmu,10.9,26.22,8.59,3.51,7.13,0.74,2.36,0.83,1.03,0.56,2.19,2.75,2.58,0.78,0.33,1.24,2.28,-0.96,0.493,0.312,0.805,2.080808080808081,0.6262626262626263,14.04095989107619,106.81735547206398,0.5667568637803589
2022-23,Bulls,Goran Dragic,10.88,15.43,6.39,2.49,5.86,0.88,2.51,0.53,0.8,0.25,1.1,1.35,2.73,0.22,0.08,1.1,1.24,0.61,0.425,0.352,0.659,2.482142857142857,0.19642857142857142,15.011794981771391,103.61070992111989,0.5141307090587938
2022-23,Magic,Admiral Schofield,10.83,6.74,2.31,0.82,1.82,0.36,1.1,0.31,0.34,0.34,0.58,0.93,0.46,0.12,0.07,0.24,0.91,-1.18,0.451,0.324,0.913,1.9375,0.5,10.80205238995409,118.38235294117646,0.5865879503481684
2022-23,Pistons,Killian Hayes,10.82,26.26,9.59,3.74,9.94,0.98,3.49,1.12,1.37,0.34,2.35,2.7,5.73,1.27,0.34,2.11,2.67,-6.1,0.377,0.28,0.821,2.7167630057803467,0.6011560693641619,16.67823538485269,102.7742549143944,0.45471375017355486
2022-23,Bucks,George Hill,10.73,13.34,3.5,1.18,2.64,0.46,1.48,0.68,0.92,0.26,1.08,1.34,1.78,0.38,0.06,0.54,0.82,0.36,0.447,0.311,0.739,3.2962962962962963,0.7037037037037037,15.063601874581567,107.82001924927819,0.574750394114556
2022-23,Knicks,Derrick Rose,10.66,4.51,2.03,0.81,2.12,0.25,0.84,0.15,0.16,0.11,0.43,0.53,0.61,0.09,0.07,0.29,0.24,-0.39,0.384,0.302,0.917,2.090909090909091,0.3181818181818182,11.810178226325961,104.4873233116446,0.46262478694911124
2022-23,Wizards,Will Barton,10.6,15.04,5.9,2.12,5.48,1.0,2.65,0.67,0.87,0.19,1.94,2.13,1.83,0.33,0.19,0.87,0.75,-2.58,0.386,0.377,0.778,2.111111111111111,0.37777777777777777,12.864493996569468,102.9429075927016,0.5036089238845144
2022-23,Mavericks,Theo Pinson,10.55,3.94,1.16,0.38,1.06,0.27,0.76,0.13,0.16,0.12,0.65,0.77,0.56,0.07,0.01,0.15,0.41,-0.61,0.356,0.355,0.846,3.8333333333333335,0.5,11.45912910618793,110.55743243243246,0.5122950819672131
2022-23,Spurs,Malaki Branham,10.51,21.52,9.35,3.74,8.49,1.07,3.54,0.81,0.97,0.39,2.13,2.51,1.76,0.46,0.1,1.06,1.6,-5.06,0.44,0.302,0.829,1.6710526315789473,0.4342105263157895,10.587907495123991,104.05914757900844,0.5243066375818012
2022-23,76ers,Matisse Thybulle,10.5,11.59,2.55,0.98,2.27,0.41,1.24,0.18,0.24,0.39,0.84,1.24,0.45,0.88,0.27,0.16,1.27,1.47,0.431,0.333,0.75,2.875,5.625,6.188118811881188,118.30161054172767,0.5359498680738787
2022-23,Raptors,Jeff Dowtin Jr.,10.5,5.17,1.22,0.5,1.14,0.1,0.32,0.12,0.18,0.12,0.34,0.46,0.62,0.18,0.06,0.1,0.26,-0.18,0.439,0.313,0.667,6.2,1.8,7.580351728320193,110.00667111407606,0.5003280839895013
2022-23,Lakers,Troy Brown Jr.,10.48,24.15,7.03,2.6,6.04,1.39,3.65,0.44,0.51,0.81,3.19,4.0,1.23,0.77,0.21,0.64,1.56,-0.19,0.43,0.381,0.872,1.9387755102040816,1.2040816326530612,9.225092250922508,113.21510785233187,0.5610170897627343
2022-23,Jazz,Ochai Agbaji,10.45,15.91,6.14,2.17,5.08,1.07,3.0,0.74,0.91,0.57,1.03,1.59,0.88,0.21,0.2,0.54,1.3,-0.25,0.427,0.355,0.812,1.6341463414634145,0.3902439024390244,8.964491866363478,110.37744956076844,0.5608127581900278
2022-23,Trail Blazers,Jabari Walker,10.43,7.55,2.63,1.01,2.41,0.2,0.68,0.41,0.55,0.59,1.01,1.6,0.41,0.12,0.16,0.35,0.84,-1.4,0.419,0.286,0.756,1.1724137931034482,0.3448275862068966,11.750405186385738,124.14486921529178,0.4958677685950413
2022-23,Grizzlies,Dillon Brooks,10.32,29.14,13.78,5.16,13.04,1.88,5.78,1.58,2.03,0.59,2.62,3.21,2.49,0.86,0.21,1.37,3.16,2.7,0.396,0.326,0.779,1.8173076923076923,0.625,8.944236127833776,104.02590896077871,0.4944463334466735
2022-23,Hawks,Aaron Holiday,10.29,10.44,3.05,1.14,2.72,0.44,1.09,0.33,0.4,0.31,0.6,0.91,1.1,0.46,0.15,0.44,0.98,0.21,0.418,0.409,0.844,2.4722222222222223,1.0277777777777777,13.329383886255922,110.20075077525709,0.5275974025974026
2022-23,Spurs,Isaiah Roby,10.27,8.46,3.07,1.2,2.77,0.32,1.07,0.36,0.73,0.38,1.55,1.93,0.68,0.32,0.13,0.55,0.95,-1.96,0.432,0.3,0.488,1.2258064516129032,0.5806451612903226,15.193099392276025,111.47290209790212,0.49699491447064265
2022-23,Thunder,Ousmane Dieng,10.23,13.87,4.71,1.85,4.41,0.63,2.39,0.37,0.56,0.46,2.1,2.56,1.12,0.34,0.17,0.63,1.02,0.95,0.42,0.265,0.652,1.7692307692307692,0.5384615384615384,11.974944731024317,109.590147385423,0.5049183758894935
2022-23,Kings,Davion Mitchell,10.23,17.87,5.56,2.23,4.93,0.78,2.43,0.31,0.38,0.2,1.1,1.3,2.28,0.54,0.19,0.77,1.38,0.01,0.454,0.32,0.806,2.9838709677419355,0.7096774193548387,13.062531602899039,103.48857491714637,0.5452694842962389
2022-23,Cavaliers,Lamar Stevens,9.98,14.55,4.26,1.68,3.74,0.39,1.23,0.52,0.74,0.62,2.06,2.69,0.43,0.35,0.25,0.35,1.03,0.08,0.448,0.316,0.702,1.2222222222222223,1.0,7.939308398023995,116.43385373870176,0.5238277756483966
2022-23,Magic,Kevon Harris,9.93,9.72,3.0,1.0,2.28,0.34,0.91,0.66,0.87,0.6,0.89,1.49,0.34,0.36,0.11,0.45,1.13,0.0,0.439,0.372,0.756,0.7619047619047619,0.8095238095238095,14.37962202136401,123.72077261945103,0.5638195777351248
2022-23,Jazz,Rudy Gay,9.89,14.56,5.23,1.95,5.14,0.59,2.34,0.75,0.88,0.59,2.32,2.91,1.02,0.34,0.32,0.66,1.21,1.02,0.378,0.252,0.857,1.5405405405405406,0.5135135135135135,10.676361957525392,110.52430156907772,0.4732523581858121
2022-23,Magic,Chuma Okeke,9.87,11.77,2.91,0.98,2.77,0.59,1.95,0.36,0.48,0.59,1.59,2.18,0.84,0.43,0.25,0.39,0.91,-2.68,0.352,0.302,0.762,2.176470588235294,1.1176470588235294,11.46788990825688,121.26963350785343,0.48765620237732393
